hashedIpAddress,timestamp,durationInSec,clean_path,source,target,links_coords,normalized_links_coords
04bdf980198e4127,1251340895,114,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(176, 75)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.09312169312169312, 0.02811094452773613)], [(0.18677248677248678, 0.025711347274597188)]]"
48a54f2e7155022f,1251867898,32,"['Achilles_tendon', 'Latin', 'Europe', 'Arctic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(1718, 134)], [(1133, 75), (1608, 492), (642, 1366)], [(1816, 56), (575, 75)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.908994708994709, 0.07219827586206896)], [(0.5994708994708995, 0.012853470437017995), (0.8507936507936508, 0.08431876606683805), (0.3396825396825397, 0.2341045415595544)], [(0.9608465608465608, 0.03139013452914798), (0.30423280423280424, 0.04204035874439462)]]"
3be1650444141c18,1257178193,46,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
0d57c8c57d75e2f5,1282061682,65,"['Achilles_tendon', 'Achilles', 'Danube', 'North_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(1139, 1593)], [(869, 1167), (677, 1275), (347, 1433)], [(458, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.6026455026455027, 0.3918819188191882)], [(0.4597883597883598, 0.3646875), (0.3582010582010582, 0.3984375), (0.1835978835978836, 0.4478125)], [(0.24016780283167277, 0.11503067484662577)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
4a6c77f17ad0bf32,1298524666,84,"['Achilles_tendon', 'Latin', 'United_States', 'Pacific_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(54, 1614), (116, 1716)], [(1156, 75), (1232, 455), (1018, 7891)], [(1816, 56)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.02857142857142857, 0.8696120689655172), (0.061375661375661375, 0.9245689655172413)], [(0.6116402116402117, 0.009394964299135663), (0.6518518518518519, 0.056996116748089694), (0.5386243386243387, 0.9884755104597269)], [(0.9608465608465608, 0.02311184482047049)]]"
5bb5836b425e6bfe,1324931436,36,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
683277d017a7f7b0,1339631949,149,"['Achilles_tendon', 'Latin', 'English_language', 'World_War_II', 'Attack_on_Pearl_Harbor', 'Imperial_Japanese_Navy', 'Aircraft_carrier', 'Aircraft', 'Hydrogen', 'Water', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(1809, 536), (753, 164), (668, 640)], [(1440, 284), (323, 7259)], [(19, 423)], [(1820, 711), (1045, 326), (1695, 1730), (1700, 3125)], [(1625, 3936), (364, 2677), (1658, 4673), (210, 3299)], [(379, 75)], [(1249, 332), (469, 1903)], [(350, 181), (767, 982), (83, 2988), (78, 3150), (68, 3264)], [(349, 98), (1728, 2410), (954, 5513)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.9571428571428572, 0.28879310344827586), (0.3984126984126984, 0.08836206896551724), (0.35343915343915344, 0.3448275862068966)], [(0.7619047619047619, 0.038414716623833355), (0.1708994708994709, 0.9818747463817125)], [(0.010052910052910053, 0.03277799302595893)], [(0.9629629629629629, 0.11987860394537178), (0.5529100529100529, 0.05496543584555724), (0.8968253968253969, 0.2916877423705952), (0.8994708994708994, 0.5268925982127803)], [(0.8597883597883598, 0.6129886310543529), (0.1925925925925926, 0.4169132533873228), (0.8772486772486773, 0.727768260395577), (0.1111111111111111, 0.5137828998598349)], [(0.20052910052910053, 0.013187972569017057)], [(0.6608465608465608, 0.1650919940328195), (0.24814814814814815, 0.9462953754351069)], [(0.18518518518518517, 0.04586923466801825), (0.4058201058201058, 0.24885960466294982), (0.043915343915343914, 0.7572225038013178), (0.04126984126984127, 0.7982767359351242), (0.03597883597883598, 0.8271667511403953)], [(0.18465608465608466, 0.016311584553928095), (0.9142857142857143, 0.4011318242343542), (0.5047619047619047, 0.9176098535286284)]]"
17eb2135280013f1,1343942284,66,"['Achilles_tendon', 'Achilles', 'Odysseus', 'Portugal', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(163, 701), (1196, 1001), (295, 1678)], [(330, 3725)], [(81, 94), (320, 94)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.08624338624338625, 0.17244772447724477), (0.6328042328042328, 0.24624846248462484), (0.15608465608465608, 0.41279212792127923)], [(0.1746031746031746, 0.7900318133616119)], [(0.04285714285714286, 0.027349432644748328), (0.1693121693121693, 0.027349432644748328)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
560851bb0d10fea9,1344803142,40,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
569ea90976bb6762,1344822565,79,"['Achilles_tendon', 'Latin', 'Great_Britain', 'British_Isles', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(680, 1697)], [(570, 217), (115, 934)], [(1289, 1181)], [(1816, 56), (258, 75)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.35978835978835977, 0.9143318965517241)], [(0.30158730158730157, 0.1447631754503002), (0.06084656084656084, 0.6230820547031354)], [(0.682010582010582, 0.24451345755693582)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
221fbacf705b37fa,1345192973,50,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(176, 75)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.09312169312169312, 0.02811094452773613)], [(0.18677248677248678, 0.025711347274597188)]]"
596d27871b1f474f,1345220003,77,"['Achilles_tendon', 'Achilles', 'Zeus', 'Greek_mythology', 'Italy', 'France', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(718, 205), (1566, 224), (1732, 1109)], [(33, 75)], [(1400, 2033), (1404, 4662)], [(1043, 94), (174, 770), (1196, 3629), (830, 4138), (501, 4435), (452, 4486)], [(798, 94)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.3798941798941799, 0.05043050430504305), (0.8285714285714286, 0.05510455104551046), (0.9164021164021164, 0.2728167281672817)], [(0.01746031746031746, 0.015375153751537515)], [(0.7407407407407407, 0.3941450174486235), (0.7428571428571429, 0.9038386971694455)], [(0.5518518518518518, 0.020038371349392455), (0.09206349206349207, 0.16414410573438498), (0.6328042328042328, 0.7736090385845236), (0.43915343915343913, 0.8821146876998508), (0.2650793650793651, 0.9454274141973993), (0.23915343915343915, 0.9562992965252611)], [(0.4222222222222222, 0.013778950454412195)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
58b3550c6f5f8228,1345652589,49,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
193de9cb775886a2,1345673847,64,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Mediterranean_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(806, 75), (654, 357), (791, 544), (1464, 1149)], [(243, 75), (265, 1196), (802, 2570)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.4264550264550265, 0.02811094452773613), (0.346031746031746, 0.13380809595202398), (0.4185185185185185, 0.20389805097451275), (0.7746031746031746, 0.4306596701649175)], [(0.12857142857142856, 0.02717391304347826), (0.1402116402116402, 0.43333333333333335), (0.42433862433862435, 0.9311594202898551)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
708e1eee46dd9188,1346145968,60,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
530941bc2326821e,1346648908,114,"['Achilles_tendon', 'Achilles', 'Trojan_War', 'Odysseus', 'Greece', 'Europe', 'Suez_Canal', 'United_States', 'Pacific_Ocean', 'Water', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(610, 75), (395, 919), (957, 2902)], [(1323, 94), (1712, 562), (166, 736), (19, 1066), (1625, 5554), (19, 4955)], [(1138, 119)], [(185, 147), (1324, 166), (874, 245), (593, 1513), (804, 2446), (965, 5168)], [(1072, 852)], [(519, 906)], [(1156, 75), (1232, 455), (1018, 7891)], [(973, 75)], [(349, 98), (1728, 2410), (954, 5513)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.32275132275132273, 0.01845018450184502), (0.20899470899470898, 0.22607626076260762), (0.5063492063492063, 0.7138991389913899)], [(0.7, 0.013629114107583008), (0.9058201058201059, 0.08148470349427288), (0.08783068783068783, 0.1067130636508627), (0.010052910052910053, 0.1545599536030158), (0.8597883597883598, 0.8052776569522981), (0.010052910052910053, 0.7184283021603596)], [(0.6021164021164022, 0.02523860021208908)], [(0.09788359788359788, 0.027056874654886803), (0.7005291005291006, 0.030554021719123872), (0.4624338624338624, 0.04509479109147801), (0.31375661375661373, 0.27848334253635193), (0.4253968253968254, 0.45021166942757224), (0.5105820105820106, 0.951224001472483)], [(0.5671957671957671, 0.14601542416452443)], [(0.2746031746031746, 0.291599613775346)], [(0.6116402116402117, 0.009394964299135663), (0.6518518518518519, 0.056996116748089694), (0.5386243386243387, 0.9884755104597269)], [(0.5148148148148148, 0.03095336359884441)], [(0.18465608465608466, 0.016311584553928095), (0.9142857142857143, 0.4011318242343542), (0.5047619047619047, 0.9176098535286284)]]"
55e5ae69584276fe,1346727206,71,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
55e5ae69584276fe,1346727246,14,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
3e910d512cba8045,1346941410,52,"['Achilles_tendon', 'Latin', 'Europe', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(1718, 134)], [(1315, 75), (727, 928)], [(1816, 56), (258, 75)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.908994708994709, 0.07219827586206896)], [(0.6957671957671958, 0.012853470437017995), (0.38465608465608464, 0.15904027420736933)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
369a3f7e77700217,1349312022,49,"['Achilles_tendon', 'Latin', 'English_language', 'England', 'Europe', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(1809, 536), (753, 164), (668, 640)], [(324, 75), (491, 516), (629, 5732)], [(369, 75), (989, 493), (330, 1059), (397, 2125), (766, 2231), (955, 3092), (19, 4943), (881, 6044)], [(1315, 75), (727, 928)], [(1816, 56), (258, 75)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.9571428571428572, 0.28879310344827586), (0.3984126984126984, 0.08836206896551724), (0.35343915343915344, 0.3448275862068966)], [(0.17142857142857143, 0.010144731502772893), (0.2597883597883598, 0.06979575273907751), (0.3328042328042328, 0.7753280129852563)], [(0.19523809523809524, 0.007692307692307693), (0.5232804232804232, 0.05056410256410256), (0.1746031746031746, 0.10861538461538461), (0.21005291005291005, 0.21794871794871795), (0.4052910052910053, 0.22882051282051283), (0.5052910052910053, 0.3171282051282051), (0.010052910052910053, 0.5069743589743589), (0.46613756613756613, 0.6198974358974358)], [(0.6957671957671958, 0.012853470437017995), (0.38465608465608464, 0.15904027420736933)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
175257925cf6d59d,1349567044,40,"['Achilles_tendon', 'Achilles', 'Greek_mythology', 'Ancient_Greece', 'Black_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(33, 75)], [(33, 94)], [(1703, 712)], [(642, 75)], [(1816, 56), (258, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.01746031746031746, 0.01845018450184502)], [(0.01746031746031746, 0.018224117875145406)], [(0.9010582010582011, 0.2000561955605507)], [(0.3396825396825397, 0.02811094452773613)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
23af12f261552ff2,1350637957,148,"['Achilles_tendon', 'Achilles', 'Zeus', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(718, 205), (1566, 224), (1732, 1109)], [(650, 1885)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.3798941798941799, 0.05043050430504305), (0.8285714285714286, 0.05510455104551046), (0.9164021164021164, 0.2728167281672817)], [(0.3439153439153439, 0.38642886428864287)], [(0.18677248677248678, 0.025711347274597188)]]"
6f09e6ba5d288d5a,1350766844,101,"['Achilles_tendon', 'Achilles', 'Zeus', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(718, 205), (1566, 224), (1732, 1109)], [(650, 1885)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.3798941798941799, 0.05043050430504305), (0.8285714285714286, 0.05510455104551046), (0.9164021164021164, 0.2728167281672817)], [(0.3439153439153439, 0.38642886428864287)], [(0.18677248677248678, 0.025711347274597188)]]"
7d5624e35c9523ef,1351257325,70,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(176, 75)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.09312169312169312, 0.02811094452773613)], [(0.18677248677248678, 0.025711347274597188)]]"
7d5624e35c9523ef,1351257351,16,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(176, 75)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.09312169312169312, 0.02811094452773613)], [(0.18677248677248678, 0.025711347274597188)]]"
7d5624e35c9523ef,1351257373,13,"['Achilles_tendon', 'Achilles', 'Black_Sea', 'Sea', 'Ocean']",Achilles_tendon,Ocean,"[[(375, 252)], [(420, 1855), (614, 2173), (1185, 2690)], [(176, 75)], [(353, 75)]]","[[(0.1984126984126984, 0.2159383033419023)], [(0.2222222222222222, 0.45633456334563344), (0.32486772486772486, 0.5345633456334563), (0.626984126984127, 0.6617466174661747)], [(0.09312169312169312, 0.02811094452773613)], [(0.18677248677248678, 0.025711347274597188)]]"
46e662614abafed7,1351262261,75,"['Achilles_tendon', 'Latin', 'Rome', 'World_War_II', 'United_States', 'Caribbean_Sea', 'Atlantic_Ocean', 'Ocean']",Achilles_tendon,Ocean,"[[(1619, 843)], [(630, 75)], [(71, 221), (1256, 692), (263, 2512), (445, 2610)], [(1636, 656), (1594, 856), (793, 689), (191, 835), (645, 7562), (700, 12038)], [(547, 281), (152, 4045)], [(680, 75)], [(1816, 56), (258, 75)]]","[[(0.8566137566137566, 0.7223650385604113)], [(0.3333333333333333, 0.04040948275862069)], [(0.03756613756613757, 0.03920525102004612), (0.6645502645502646, 0.12276033351073266), (0.13915343915343914, 0.44562710661699484), (0.23544973544973544, 0.4630122405534859)], [(0.8656084656084656, 0.050833010461061603), (0.8433862433862434, 0.06633087950406819), (0.4195767195767196, 0.05339015885315769), (0.10105820105820106, 0.0647036032545525), (0.3412698412698413, 0.5859744285160791), (0.37037037037037035, 0.9328167376985664)], [(0.2894179894179894, 0.03519979957409495), (0.08042328042328042, 0.5067017412000501)], [(0.35978835978835977, 0.06931608133086876)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)]]"
